mes_inicio,provincia_origen,provincia_destino,viajes,viajeros,edicion
2022-09,Entre Ríos,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",34,77,previaje 2
2022-09,Entre Ríos,Tucumán,1,2,previaje 2
2022-09,Formosa,Buenos Aires,1,3,previaje 2
2022-09,Formosa,Ciudad Autónoma de Buenos Aires,4,5,previaje 2
2022-09,Formosa,Río Negro,1,4,previaje 2
2022-09,Jujuy,Buenos Aires,7,22,previaje 2
2022-09,Jujuy,Chubut,3,6,previaje 2
2022-09,Jujuy,Ciudad Autónoma de Buenos Aires,11,36,previaje 2
2022-09,Jujuy,Córdoba,18,92,previaje 2
2022-09,Jujuy,Jujuy,3,10,previaje 2
2022-09,Jujuy,Neuquén,1,4,previaje 2
2022-09,Jujuy,Río Negro,2,10,previaje 2
2022-09,Jujuy,Santa Cruz,2,4,previaje 2
2022-09,Jujuy,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",1,2,previaje 2
2022-09,La Pampa,Buenos Aires,2,12,previaje 2
2022-09,La Pampa,Ciudad Autónoma de Buenos Aires,3,6,previaje 2
2022-09,La Pampa,Misiones,5,14,previaje 2
2022-09,La Pampa,Neuquén,4,14,previaje 2
2022-09,La Pampa,Río Negro,4,7,previaje 2
2022-09,La Pampa,Salta,2,4,previaje 2
2022-09,La Pampa,Santa Cruz,7,24,previaje 2
2022-09,La Pampa,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",6,22,previaje 2
2022-09,La Rioja,Buenos Aires,5,12,previaje 2
2022-09,La Rioja,Ciudad Autónoma de Buenos Aires,5,7,previaje 2
2022-09,La Rioja,Neuquén,1,41,previaje 2
2022-09,La Rioja,Río Negro,11,14,previaje 2
2022-09,La Rioja,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",1,2,previaje 2
2022-09,Mendoza,Buenos Aires,26,54,previaje 2
2022-09,Mendoza,Chubut,8,23,previaje 2
2022-09,Mendoza,Ciudad Autónoma de Buenos Aires,54,119,previaje 2
2022-09,Mendoza,Córdoba,4,13,previaje 2
2022-09,Mendoza,Corrientes,1,1,previaje 2
2022-09,Mendoza,Entre Ríos,3,6,previaje 2
2022-09,Mendoza,Mendoza,11,40,previaje 2
2022-09,Mendoza,Misiones,15,34,previaje 2
2022-09,Mendoza,Neuquén,3,8,previaje 2
2022-09,Mendoza,Río Negro,18,63,previaje 2
2022-09,Mendoza,Salta,13,28,previaje 2
2022-09,Mendoza,San Juan,1,3,previaje 2
2022-09,Mendoza,San Luis,3,7,previaje 2
2022-09,Mendoza,Santa Cruz,18,31,previaje 2
2022-09,Mendoza,Santiago del Estero,1,4,previaje 2
2022-09,Mendoza,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",41,82,previaje 2
2022-09,Misiones,Buenos Aires,5,11,previaje 2
2022-09,Misiones,Chubut,2,4,previaje 2
2022-09,Misiones,Ciudad Autónoma de Buenos Aires,12,24,previaje 2
2022-09,Misiones,Córdoba,16,205,previaje 2
2022-09,Misiones,Mendoza,6,13,previaje 2
2022-09,Misiones,Misiones,3,8,previaje 2
2022-09,Misiones,Río Negro,12,34,previaje 2
2022-09,Misiones,Salta,1,2,previaje 2
2022-09,Misiones,Santa Cruz,27,44,previaje 2
2022-09,Misiones,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",37,68,previaje 2
2022-09,Neuquén,Buenos Aires,10,22,previaje 2
2022-09,Neuquén,Chaco,1,1,previaje 2
2022-09,Neuquén,Chubut,5,14,previaje 2
2022-09,Neuquén,Ciudad Autónoma de Buenos Aires,37,75,previaje 2
2022-09,Neuquén,Córdoba,16,31,previaje 2
2022-09,Neuquén,Jujuy,5,16,previaje 2
2022-09,Neuquén,Misiones,9,26,previaje 2
2022-09,Neuquén,Neuquén,13,47,previaje 2
2022-09,Neuquén,Río Negro,4,7,previaje 2
2022-09,Neuquén,Salta,35,101,previaje 2
2022-09,Neuquén,San Juan,1,2,previaje 2
2022-09,Neuquén,San Luis,1,2,previaje 2
2022-09,Neuquén,Santa Cruz,1,2,previaje 2
2022-09,Neuquén,Santa Fe,1,1,previaje 2
2022-09,Neuquén,Santiago del Estero,4,16,previaje 2
2022-09,Neuquén,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",1,2,previaje 2
2022-09,Neuquén,Tucumán,3,10,previaje 2
2022-09,Río Negro,Buenos Aires,15,36,previaje 2
2022-09,Río Negro,Chaco,2,4,previaje 2
2022-09,Río Negro,Chubut,8,20,previaje 2
2022-09,Río Negro,Ciudad Autónoma de Buenos Aires,46,90,previaje 2
2022-09,Río Negro,Córdoba,6,13,previaje 2
2022-09,Río Negro,Jujuy,4,8,previaje 2
2022-09,Río Negro,La Rioja,2,2,previaje 2
2022-09,Río Negro,Mendoza,1,2,previaje 2
2022-09,Río Negro,Misiones,15,41,previaje 2
2022-09,Río Negro,Neuquén,19,53,previaje 2
2022-09,Río Negro,Río Negro,13,94,previaje 2
2022-09,Río Negro,Salta,25,54,previaje 2
2022-09,Río Negro,San Luis,1,2,previaje 2
2022-09,Río Negro,Santa Cruz,1,2,previaje 2
2022-09,Río Negro,Santa Fe,3,3,previaje 2
2022-09,Río Negro,Santiago del Estero,4,8,previaje 2
2022-09,Río Negro,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4,9,previaje 2
2022-09,Río Negro,Tucumán,1,1,previaje 2
2022-09,Salta,Buenos Aires,25,50,previaje 2
2022-09,Salta,Chubut,15,60,previaje 2
2022-09,Salta,Ciudad Autónoma de Buenos Aires,42,92,previaje 2
2022-09,Salta,Jujuy,6,18,previaje 2
2022-09,Salta,Mendoza,11,25,previaje 2
2022-09,Salta,Misiones,34,102,previaje 2
2022-09,Salta,Neuquén,23,93,previaje 2
2022-09,Salta,Río Negro,59,340,previaje 2
2022-09,Salta,Salta,13,39,previaje 2
2022-09,Salta,Santa Cruz,67,569,previaje 2
2022-09,Salta,Santiago del Estero,1,6,previaje 2
2022-09,Salta,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",46,139,previaje 2
2022-09,Salta,Tucumán,3,11,previaje 2
2022-09,San Juan,Buenos Aires,6,17,previaje 2
2022-09,San Juan,Catamarca,2,4,previaje 2
2022-09,San Juan,Chubut,3,7,previaje 2
2022-09,San Juan,Ciudad Autónoma de Buenos Aires,6,13,previaje 2
2022-09,San Juan,La Rioja,2,4,previaje 2
2022-09,San Juan,Mendoza,2,5,previaje 2
2022-09,San Juan,Misiones,3,10,previaje 2
2022-09,San Juan,Neuquén,1,4,previaje 2
2022-09,San Juan,Río Negro,53,201,previaje 2
2022-09,San Juan,Santa Cruz,2,5,previaje 2
2022-09,San Juan,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",9,27,previaje 2
2022-09,San Luis,Buenos Aires,1,4,previaje 2
2022-09,San Luis,Chubut,1,2,previaje 2
2022-09,San Luis,Ciudad Autónoma de Buenos Aires,1,2,previaje 2
2022-09,San Luis,Mendoza,4,15,previaje 2
2022-09,San Luis,Misiones,1,2,previaje 2
2022-09,San Luis,Río Negro,34,169,previaje 2
2022-09,San Luis,San Luis,1,2,previaje 2
2022-09,San Luis,Santa Cruz,3,6,previaje 2
2022-09,San Luis,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",1,3,previaje 2
2022-09,Santa Cruz,Buenos Aires,2,2,previaje 2
2022-09,Santa Cruz,Chubut,2,9,previaje 2
2022-09,Santa Cruz,Ciudad Autónoma de Buenos Aires,13,15,previaje 2
2022-09,Santa Cruz,Córdoba,7,144,previaje 2
2022-09,Santa Cruz,Jujuy,4,4,previaje 2
2022-09,Santa Cruz,Misiones,2,3,previaje 2
2022-09,Santa Cruz,Salta,1,1,previaje 2
2022-09,Santa Cruz,Santa Cruz,5,18,previaje 2
2022-09,Santa Cruz,Santa Fe,1,2,previaje 2
2022-09,Santa Cruz,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",12,33,previaje 2
2022-09,Santa Fe,Buenos Aires,6,14,previaje 2
2022-09,Santa Fe,Chubut,92,263,previaje 2
2022-09,Santa Fe,Ciudad Autónoma de Buenos Aires,21,68,previaje 2
2022-09,Santa Fe,Córdoba,70,381,previaje 2
2022-09,Santa Fe,Corrientes,8,20,previaje 2
2022-09,Santa Fe,Entre Ríos,2,2,previaje 2
2022-09,Santa Fe,Jujuy,17,43,previaje 2
2022-09,Santa Fe,Mendoza,164,751,previaje 2
2022-09,Santa Fe,Misiones,81,225,previaje 2
2022-09,Santa Fe,Neuquén,32,106,previaje 2
2022-09,Santa Fe,Río Negro,243,933,previaje 2
2022-09,Santa Fe,Salta,85,239,previaje 2
2022-09,Santa Fe,San Juan,3,7,previaje 2
2022-09,Santa Fe,San Luis,1,2,previaje 2
2022-09,Santa Fe,Santa Cruz,161,395,previaje 2
2022-09,Santa Fe,Santa Fe,13,25,previaje 2
2022-09,Santa Fe,Santiago del Estero,2,3,previaje 2
2022-09,Santa Fe,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",198,513,previaje 2
2022-09,Santa Fe,Tucumán,3,5,previaje 2
2022-09,Santiago del Estero,Buenos Aires,1,3,previaje 2
2022-09,Santiago del Estero,Chubut,8,17,previaje 2
2022-09,Santiago del Estero,Ciudad Autónoma de Buenos Aires,11,23,previaje 2
2022-09,Santiago del Estero,Jujuy,1,1,previaje 2
2022-09,Santiago del Estero,Río Negro,6,18,previaje 2
2022-09,Santiago del Estero,Santa Cruz,6,11,previaje 2
2022-09,Santiago del Estero,Santiago del Estero,2,3,previaje 2
2022-09,Santiago del Estero,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3,5,previaje 2
2022-09,Santiago del Estero,Tucumán,1,1,previaje 2
2022-09,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Buenos Aires,29,56,previaje 2
2022-09,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Chaco,5,5,previaje 2
2022-09,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Chubut,1,1,previaje 2
2022-09,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Ciudad Autónoma de Buenos Aires,50,76,previaje 2
2022-09,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Córdoba,29,40,previaje 2
2022-09,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Jujuy,3,10,previaje 2
2022-09,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Misiones,1,3,previaje 2
2022-09,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Neuquén,1,1,previaje 2
2022-09,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Salta,8,22,previaje 2
2022-09,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Santa Cruz,3,6,previaje 2
2022-09,"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Tierra del Fuego, Antártida e Islas del Atlántico Sur",4,10,previaje 2
2022-09,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Tucumán,1,1,previaje 2
2022-09,Tucumán,Buenos Aires,22,50,previaje 2
2022-09,Tucumán,Chubut,3,5,previaje 2
2022-09,Tucumán,Ciudad Autónoma de Buenos Aires,60,139,previaje 2
2022-09,Tucumán,Córdoba,35,89,previaje 2
2022-09,Tucumán,Mendoza,2,5,previaje 2
2022-09,Tucumán,Misiones,4,15,previaje 2
2022-09,Tucumán,Neuquén,10,31,previaje 2
2022-09,Tucumán,Río Negro,30,78,previaje 2
2022-09,Tucumán,Salta,15,32,previaje 2
2022-09,Tucumán,Santa Cruz,38,93,previaje 2
2022-09,Tucumán,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",33,92,previaje 2
2022-09,Tucumán,Tucumán,3,5,previaje 2
2022-10,Buenos Aires,Buenos Aires,830,4930,previaje 2
2022-10,Buenos Aires,Catamarca,13,24,previaje 2
2022-10,Buenos Aires,Chubut,660,1955,previaje 2
2022-10,Buenos Aires,Ciudad Autónoma de Buenos Aires,46,117,previaje 2
2022-10,Buenos Aires,Córdoba,681,3499,previaje 2
2022-10,Buenos Aires,Corrientes,9,21,previaje 2
2022-10,Buenos Aires,Entre Ríos,182,1326,previaje 2
2022-10,Buenos Aires,Formosa,1,1,previaje 2
2022-10,Buenos Aires,Jujuy,102,421,previaje 2
2022-10,Buenos Aires,La Pampa,1,11,previaje 2
2022-10,Buenos Aires,La Rioja,16,49,previaje 2
2022-10,Buenos Aires,Mendoza,429,2161,previaje 2
2022-10,Buenos Aires,Misiones,367,1230,previaje 2
2022-10,Buenos Aires,Neuquén,92,246,previaje 2
2022-10,Buenos Aires,Río Negro,425,1446,previaje 2
2022-10,Buenos Aires,Salta,271,954,previaje 2
2022-10,Buenos Aires,San Juan,32,72,previaje 2
2022-10,Buenos Aires,San Luis,7,14,previaje 2
2022-10,Buenos Aires,Santa Cruz,461,1232,previaje 2
2022-10,Buenos Aires,Santa Fe,5,10,previaje 2
2022-10,Buenos Aires,Santiago del Estero,51,148,previaje 2
2022-10,Buenos Aires,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",436,1149,previaje 2
2022-10,Buenos Aires,Tucumán,43,277,previaje 2
2022-10,Catamarca,Buenos Aires,1,4,previaje 2
2022-10,Catamarca,Catamarca,4,16,previaje 2
2022-10,Catamarca,Ciudad Autónoma de Buenos Aires,24,52,previaje 2
2022-10,Catamarca,Misiones,1,2,previaje 2
2022-10,Catamarca,Río Negro,6,25,previaje 2
2022-10,Catamarca,Santa Cruz,12,87,previaje 2
2022-10,Catamarca,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4,29,previaje 2
2022-10,Chaco,Buenos Aires,10,53,previaje 2
2022-10,Chaco,Chaco,5,46,previaje 2
2022-10,Chaco,Chubut,7,20,previaje 2
2022-10,Chaco,Ciudad Autónoma de Buenos Aires,46,89,previaje 2
2022-10,Chaco,Córdoba,492,1569,previaje 2
2022-10,Chaco,Corrientes,2,4,previaje 2
2022-10,Chaco,Mendoza,12,35,previaje 2
2022-10,Chaco,Misiones,2,6,previaje 2
2022-10,Chaco,Río Negro,15,68,previaje 2
2022-10,Chaco,Salta,1,2,previaje 2
2022-10,Chaco,Santa Cruz,6,15,previaje 2
2022-10,Chaco,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",10,26,previaje 2
2022-10,Chubut,Buenos Aires,3,7,previaje 2
2022-10,Chubut,Catamarca,1,5,previaje 2
2022-10,Chubut,Chubut,18,56,previaje 2
2022-10,Chubut,Ciudad Autónoma de Buenos Aires,63,132,previaje 2
2022-10,Chubut,Córdoba,2,3,previaje 2
2022-10,Chubut,Jujuy,4,12,previaje 2
2022-10,Chubut,Mendoza,6,18,previaje 2
2022-10,Chubut,Misiones,9,22,previaje 2
2022-10,Chubut,Neuquén,2,4,previaje 2
2022-10,Chubut,Río Negro,40,105,previaje 2
2022-10,Chubut,Salta,18,48,previaje 2
2022-10,Chubut,Santa Cruz,2,9,previaje 2
2022-10,Ciudad Autónoma de Buenos Aires,Buenos Aires,120,511,previaje 2
2022-10,Ciudad Autónoma de Buenos Aires,Catamarca,10,20,previaje 2
2022-10,Ciudad Autónoma de Buenos Aires,Chaco,4,8,previaje 2
2022-10,Ciudad Autónoma de Buenos Aires,Chubut,700,1966,previaje 2
2022-10,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,57,150,previaje 2
2022-10,Ciudad Autónoma de Buenos Aires,Córdoba,1023,5875,previaje 2
2022-10,Ciudad Autónoma de Buenos Aires,Corrientes,10,15,previaje 2
2022-10,Ciudad Autónoma de Buenos Aires,Entre Ríos,16,125,previaje 2
2022-10,Ciudad Autónoma de Buenos Aires,Formosa,1,3,previaje 2
2022-10,Ciudad Autónoma de Buenos Aires,Jujuy,95,277,previaje 2
2022-10,Ciudad Autónoma de Buenos Aires,La Rioja,24,53,previaje 2
2022-10,Ciudad Autónoma de Buenos Aires,Mendoza,316,1236,previaje 2
2022-10,Ciudad Autónoma de Buenos Aires,Misiones,252,792,previaje 2
2022-10,Ciudad Autónoma de Buenos Aires,Neuquén,80,188,previaje 2
2022-10,Ciudad Autónoma de Buenos Aires,Río Negro,360,1088,previaje 2
2022-10,Ciudad Autónoma de Buenos Aires,Salta,229,663,previaje 2
2022-10,Ciudad Autónoma de Buenos Aires,San Juan,41,103,previaje 2
2022-10,Ciudad Autónoma de Buenos Aires,San Luis,6,15,previaje 2
2022-10,Ciudad Autónoma de Buenos Aires,Santa Cruz,453,1155,previaje 2
2022-10,Ciudad Autónoma de Buenos Aires,Santiago del Estero,35,90,previaje 2
2022-10,Ciudad Autónoma de Buenos Aires,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",370,935,previaje 2
2022-10,Ciudad Autónoma de Buenos Aires,Tucumán,48,105,previaje 2
2022-10,Córdoba,Buenos Aires,117,446,previaje 2
2022-10,Córdoba,Chaco,1,2,previaje 2
2022-10,Córdoba,Chubut,69,302,previaje 2
2022-10,Córdoba,Ciudad Autónoma de Buenos Aires,255,583,previaje 2
2022-10,Córdoba,Córdoba,190,940,previaje 2
2022-10,Córdoba,Jujuy,7,15,previaje 2
2022-10,Córdoba,Mendoza,24,126,previaje 2
2022-10,Córdoba,Misiones,53,186,previaje 2
2022-10,Córdoba,Neuquén,13,28,previaje 2
2022-10,Córdoba,Río Negro,72,226,previaje 2
2022-10,Córdoba,Salta,5,13,previaje 2
2022-10,Córdoba,Santa Cruz,186,510,previaje 2
2022-10,Córdoba,Santa Fe,1,1,previaje 2
2022-10,Córdoba,Santiago del Estero,2,7,previaje 2
2022-10,Córdoba,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",181,493,previaje 2
2022-10,Corrientes,Buenos Aires,3,8,previaje 2
2022-10,Corrientes,Chaco,1,2,previaje 2
2022-10,Corrientes,Chubut,13,34,previaje 2
2022-10,Corrientes,Ciudad Autónoma de Buenos Aires,39,97,previaje 2
2022-10,Corrientes,Córdoba,33,122,previaje 2
2022-10,Corrientes,Corrientes,1,1,previaje 2
2022-10,Corrientes,Neuquén,1,2,previaje 2
2022-10,Corrientes,Río Negro,3,7,previaje 2
2022-10,Corrientes,Santa Cruz,2,7,previaje 2
2022-10,Corrientes,Santa Fe,1,2,previaje 2
2022-10,Corrientes,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2,6,previaje 2
2022-10,Entre Ríos,Buenos Aires,3,4,previaje 2
2022-10,Entre Ríos,Chubut,26,88,previaje 2
2022-10,Entre Ríos,Ciudad Autónoma de Buenos Aires,4,9,previaje 2
2022-10,Entre Ríos,Córdoba,378,1190,previaje 2
2022-10,Entre Ríos,Entre Ríos,2,42,previaje 2
2022-10,Entre Ríos,Jujuy,15,23,previaje 2
2022-10,Entre Ríos,Mendoza,4,10,previaje 2
2022-10,Entre Ríos,Río Negro,87,532,previaje 2
2022-10,Entre Ríos,Salta,43,68,previaje 2
2022-10,Entre Ríos,San Juan,3,5,previaje 2
2022-10,Entre Ríos,Santa Cruz,13,28,previaje 2
2022-10,Entre Ríos,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",26,63,previaje 2
2022-10,Formosa,Buenos Aires,1,3,previaje 2
2022-10,Formosa,Ciudad Autónoma de Buenos Aires,11,20,previaje 2
2022-10,Formosa,Córdoba,3,24,previaje 2
2022-10,Formosa,Corrientes,1,2,previaje 2
2022-10,Formosa,Río Negro,1,3,previaje 2
2022-10,Jujuy,Buenos Aires,2,5,previaje 2
2022-10,Jujuy,Chubut,3,6,previaje 2
2022-10,Jujuy,Ciudad Autónoma de Buenos Aires,22,49,previaje 2
2022-10,Jujuy,Córdoba,12,34,previaje 2
2022-10,Jujuy,Jujuy,1,2,previaje 2
2022-10,Jujuy,Río Negro,1,2,previaje 2
2022-10,Jujuy,Salta,2,4,previaje 2
2022-10,Jujuy,Santa Cruz,9,29,previaje 2
2022-10,Jujuy,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3,6,previaje 2
2022-10,La Pampa,Buenos Aires,69,338,previaje 2
2022-10,La Pampa,Chubut,1,1,previaje 2
2022-10,La Pampa,Ciudad Autónoma de Buenos Aires,6,12,previaje 2
2022-10,La Pampa,La Rioja,2,20,previaje 2
2022-10,La Pampa,Santa Cruz,6,14,previaje 2
2022-10,La Rioja,Buenos Aires,7,15,previaje 2
2022-10,La Rioja,Ciudad Autónoma de Buenos Aires,24,53,previaje 2
2022-10,La Rioja,Córdoba,1,2,previaje 2
2022-10,La Rioja,Río Negro,12,60,previaje 2
2022-10,La Rioja,Santa Cruz,5,11,previaje 2
2022-10,La Rioja,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",1,3,previaje 2
2022-10,Mendoza,Buenos Aires,102,223,previaje 2
2022-10,Mendoza,Chubut,19,45,previaje 2
2022-10,Mendoza,Ciudad Autónoma de Buenos Aires,276,662,previaje 2
2022-10,Mendoza,Córdoba,11,49,previaje 2
2022-10,Mendoza,Mendoza,6,15,previaje 2
2022-10,Mendoza,Misiones,8,18,previaje 2
2022-10,Mendoza,Neuquén,2,4,previaje 2
2022-10,Mendoza,Río Negro,48,156,previaje 2
2022-10,Mendoza,Salta,14,31,previaje 2
2022-10,Mendoza,San Luis,1,2,previaje 2
2022-10,Mendoza,Santa Cruz,49,107,previaje 2
2022-10,Mendoza,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",39,90,previaje 2
2022-10,Misiones,Buenos Aires,5,11,previaje 2
2022-10,Misiones,Chubut,6,13,previaje 2
2022-10,Misiones,Ciudad Autónoma de Buenos Aires,30,69,previaje 2
2022-10,Misiones,Córdoba,12,65,previaje 2
2022-10,Misiones,Mendoza,4,8,previaje 2
2022-10,Misiones,Misiones,1,3,previaje 2
2022-10,Misiones,Neuquén,2,4,previaje 2
2022-10,Misiones,Río Negro,9,20,previaje 2
2022-10,Misiones,Santa Cruz,8,12,previaje 2
2022-10,Misiones,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",11,19,previaje 2
2022-10,Neuquén,Buenos Aires,13,23,previaje 2
2022-10,Neuquén,Chubut,7,17,previaje 2
2022-10,Neuquén,Ciudad Autónoma de Buenos Aires,59,142,previaje 2
2022-10,Neuquén,Córdoba,5,12,previaje 2
2022-10,Neuquén,Misiones,20,85,previaje 2
2022-10,Neuquén,Neuquén,2,3,previaje 2
2022-10,Neuquén,Río Negro,2,16,previaje 2
2022-10,Neuquén,Salta,8,24,previaje 2
2022-10,Neuquén,Santa Cruz,5,12,previaje 2
2022-10,Neuquén,Santa Fe,1,4,previaje 2
2022-10,Neuquén,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",6,13,previaje 2
2022-10,Neuquén,Tucumán,2,6,previaje 2
2022-10,Río Negro,Buenos Aires,18,34,previaje 2
2022-10,Río Negro,Catamarca,1,1,previaje 2
2022-10,Río Negro,Chubut,6,18,previaje 2
2022-10,Río Negro,Ciudad Autónoma de Buenos Aires,48,102,previaje 2
2022-10,Río Negro,Córdoba,14,82,previaje 2
2022-10,Río Negro,Corrientes,2,6,previaje 2
2022-10,Río Negro,Jujuy,2,10,previaje 2
2022-10,Río Negro,La Rioja,4,4,previaje 2
2022-10,Río Negro,Mendoza,13,17,previaje 2
2022-10,Río Negro,Misiones,15,49,previaje 2
2022-10,Río Negro,Neuquén,2,5,previaje 2
2022-10,Río Negro,Río Negro,14,36,previaje 2
2022-10,Río Negro,Salta,9,26,previaje 2
2022-10,Río Negro,Santa Cruz,7,19,previaje 2
2022-10,Río Negro,Santa Fe,5,8,previaje 2
2022-10,Río Negro,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",6,15,previaje 2
2022-10,Río Negro,Tucumán,1,5,previaje 2
2022-10,Salta,Buenos Aires,39,80,previaje 2
2022-10,Salta,Chubut,18,45,previaje 2
2022-10,Salta,Ciudad Autónoma de Buenos Aires,137,286,previaje 2
2022-10,Salta,Córdoba,13,59,previaje 2
2022-10,Salta,Jujuy,8,49,previaje 2
2022-10,Salta,Mendoza,4,8,previaje 2
2022-10,Salta,Misiones,6,25,previaje 2
2022-10,Salta,Neuquén,5,15,previaje 2
2022-10,Salta,Río Negro,11,26,previaje 2
2022-10,Salta,Salta,9,57,previaje 2
2022-10,Salta,Santa Cruz,2,4,previaje 2
2022-10,Salta,Santa Fe,1,3,previaje 2
2022-10,Salta,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4,15,previaje 2
2022-10,San Juan,Buenos Aires,32,76,previaje 2
2022-10,San Juan,Catamarca,4,8,previaje 2
2022-10,San Juan,Chubut,11,66,previaje 2
2022-10,San Juan,Ciudad Autónoma de Buenos Aires,121,306,previaje 2
2022-10,San Juan,La Rioja,6,12,previaje 2
2022-10,San Juan,Mendoza,6,36,previaje 2
2022-10,San Juan,Misiones,2,4,previaje 2
2022-10,San Juan,Neuquén,1,2,previaje 2
2022-10,San Juan,Río Negro,24,47,previaje 2
2022-10,San Juan,Salta,2,6,previaje 2
2022-10,San Juan,San Juan,3,6,previaje 2
2022-10,San Juan,Santa Cruz,11,27,previaje 2
2022-10,San Juan,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",11,26,previaje 2
2022-10,San Luis,Buenos Aires,7,15,previaje 2
2022-10,San Luis,Chubut,3,12,previaje 2
2022-10,San Luis,Ciudad Autónoma de Buenos Aires,15,36,previaje 2
2022-10,San Luis,Córdoba,53,153,previaje 2
2022-10,San Luis,Mendoza,2,12,previaje 2
2022-10,San Luis,Misiones,2,4,previaje 2
2022-10,San Luis,Río Negro,14,117,previaje 2
2022-10,San Luis,Santa Cruz,1,3,previaje 2
2022-10,Santa Cruz,Buenos Aires,5,9,previaje 2
2022-10,Santa Cruz,Chubut,2,6,previaje 2
2022-10,Santa Cruz,Ciudad Autónoma de Buenos Aires,19,30,previaje 2
2022-10,Santa Cruz,Córdoba,2,3,previaje 2
2022-10,Santa Cruz,Jujuy,3,7,previaje 2
2022-10,Santa Cruz,La Pampa,1,1,previaje 2
2022-10,Santa Cruz,Mendoza,1,2,previaje 2
2022-10,Santa Cruz,Misiones,1,1,previaje 2
2022-10,Santa Cruz,Neuquén,1,1,previaje 2
2022-10,Santa Cruz,Salta,2,5,previaje 2
2022-10,Santa Cruz,Santa Cruz,7,22,previaje 2
2022-10,Santa Cruz,Santa Fe,1,2,previaje 2
2022-10,Santa Cruz,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",7,14,previaje 2
2022-10,Santa Fe,Buenos Aires,19,45,previaje 2
2022-10,Santa Fe,Chubut,97,247,previaje 2
2022-10,Santa Fe,Ciudad Autónoma de Buenos Aires,57,141,previaje 2
2022-10,Santa Fe,Córdoba,648,3295,previaje 2
2022-10,Santa Fe,Jujuy,7,16,previaje 2
2022-10,Santa Fe,La Pampa,2,7,previaje 2
2022-10,Santa Fe,Mendoza,142,921,previaje 2
